FECHA_PROCESO,RUC_PROVEEDOR,PROVEEDOR,RUC_ENTIDAD,ENTIDAD,ORDEN_ELECTRÓNICA,ORDEN_ELECTRÓNICA_GENERADA,ESTADO_ORDEN_ELECTRÓNICA,FECHA_ÚLTIMO_ESTADO,TOTAL,ORDEN_PUBLICADA,ACUERDO_MARCO
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20555195444,SUPERINTENDENCIA NACIONAL DE FISCALIZACION LABORAL,ORDEN_DE_SERVICIO-1440-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47076,PAGADA,18/04/2022,9797.3,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47076.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131370645,MINISTERIO DE ECONOMIA Y FINANZAS,ORDEN_DE_SERVICIO-1441-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47077,CONFORME C/PAGO RETRASADO,6/04/2022,10133.78,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47077.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20505208626,SEGURO INTEGRAL DE SALUD,ORDEN_DE_SERVICIO-1442-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47078,CONFORME C/PAGO RETRASADO,30/04/2022,6275.15,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47078.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20522224783,ORGANISMO DE SUPERVISION DE LOS RECURSOS FORESTALES Y DE FAUNA SILVESTRE,ORDEN_DE_SERVICIO-1443-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47079,PAGADA,29/03/2022,3088.96,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47079.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20556512303,UNIDAD EJECUTORA 008:PROYECTOS ESPECIALES DEL PLIEGO 003 - MINISTERIO DE CULTURA,ORDEN_DE_SERVICIO-1444-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47080,PAGADA,4/04/2022,1791.78,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47080.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20511268401,PROGRAMA NACIONAL DE APOYO DIRECTO A LOS MAS POBRES,ORDEN_DE_SERVICIO-1445-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47081,PAGADA,19/04/2022,2748.08,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47081.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20129646099,EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD DEL CENTRO SA ELECTROCENTRO S.A.,ORDEN_DE_SERVICIO-1446-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47082,PAGADA,1/04/2022,1669.87,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47082.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20509139700,FONDO DE COOPERACION PARA EL DESARROLLO SOCIAL,ORDEN_DE_SERVICIO-1447-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47083,PAGADA,29/03/2022,4106.7,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47083.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20490345397,UNIDAD EJECUTORA MC-CUSCO,ORDEN_DE_SERVICIO-1448-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47084,PAGADA,22/04/2022,1387.38,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47084.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20514859559,SIERRA EXPORTADORA,ORDEN_DE_SERVICIO-1449-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47085,PAGADA,11/04/2022,2222.11,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47085.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20100027705,EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU,ORDEN_DE_SERVICIO-1450-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47086,PAGADA,4/04/2022,1572.26,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47086.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20291973851,OFICINA NACIONAL DE PROCESOS ELECTORALES,ORDEN_DE_SERVICIO-1451-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47087,PAGADA,29/04/2022,2973.66,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47087.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20172263471,ZONA REGISTRAL N° VII SEDE HUARAZ,ORDEN_DE_SERVICIO-1452-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47088,CONFORME C/PAGO RETRASADO,10/04/2022,2435.98,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47088.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20301053623,INSTITUTO GEOGRAFICO NACIONAL,ORDEN_DE_SERVICIO-1453-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47089,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,1501.32,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20601761069,PROGRAMA PARA EL MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL CENTRO DE EMPLEO FORTALECE PERU,ORDEN_DE_SERVICIO-1454-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47090,PAGADA,12/04/2022,2875.44,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47090.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20147797011,GOBIERNO REGIONAL DE TACNA ZONA FRANCA Y ZONA COMERCIAL DE TACNA - ZOFRATACNA,ORDEN_DE_SERVICIO-1455-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47091,PAGADA,1/04/2022,4704.94,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47091.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131366966,MINISTERIO DEL INTERIOR - PNP UE 001 OGA,ORDEN_DE_SERVICIO-1456-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47092,CONFORME C/PAGO PENDIENTE,9/05/2022,5800.67,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47092.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20377985843,SUPERINTENDENCIA NACIONAL DE SALUD,ORDEN_DE_SERVICIO-1457-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47093,PAGADA,11/04/2022,14865.04,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47093.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131370998,MINISTERIO DE EDUCACION,ORDEN_DE_SERVICIO-1458-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47094,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,18412.08,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20336951527,MINISTERIO DE LA MUJER Y POBLACIONES VULNERABLES- ADMINISTRACIÓN GENERAL,ORDEN_DE_SERVICIO-1459-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47095,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,7962.96,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20380795907,PROGRAMA EDUCACION BASICA PARA TODOS UE 026,ORDEN_DE_SERVICIO-1460-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47096,PAGADA,10/05/2022,10352.44,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47096.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20376082114,ORGANISMO SUPERVISOR DE LA INVERSION EN ENERGIA Y MINERIA,ORDEN_DE_SERVICIO-1461-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47097,PAGADA,30/03/2022,4074.65,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47097.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20156602524,MUNICIPALIDAD DISTRITAL DE MACARI,ORDEN_DE_SERVICIO-1462-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47098,PAGADA,21/03/2022,660.85,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47098.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20478053178,SERVICIO NACIONAL DE AREAS NATURALES PROTEGIDAS POR EL ESTADO - SERNANP,ORDEN_DE_SERVICIO-1463-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47099,PAGADA,29/03/2022,4463.73,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47099.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20546537782,PROGRAMA NACIONAL CUNA MAS,ORDEN_DE_SERVICIO-1464-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47100,PAGADA,29/03/2022,5624.27,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47100.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131379944,MINISTERIO DE TRANSPORTES Y COMUNICACIONES,ORDEN_DE_SERVICIO-1465-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47101,CONFORME C/PAGO RETRASADO,12/04/2022,51670.29,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47101.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20537630222,MINISTERIO DE CULTURA,ORDEN_DE_SERVICIO-1466-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47102,PAGADA,21/04/2022,21589.36,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47102.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20260998898,ZONA REGISTRAL N° IX SEDE LIMA - UNIDAD EJECUTORA Nº 002-SUNARP Sede Lima,ORDEN_DE_SERVICIO-1467-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47103,PAGADA,27/04/2022,2230.19,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47103.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20370114952,JEFATURA DE LA XI RPNP-AREQUIPA,ORDEN_DE_SERVICIO-1468-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47104,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,1490.3,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20545565359,MINISTERIO DE DESARROLLO E INCLUSION SOCIAL,ORDEN_DE_SERVICIO-1469-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47105,PAGADA,11/04/2022,9671.07,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47105.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20200953691,MUNICIPALIDAD PROVINCIAL DE ANTA,ORDEN_DE_SERVICIO-1470-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47106,CONFORME C/PAGO RETRASADO,21/04/2022,2101.31,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47106.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20603965451,MEJORAMIENTO DE SERVICIOS A CIUDADANOS Y EMPRESAS,ORDEN_DE_SERVICIO-1471-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47107,PAGADA,1/05/2022,1204.56,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47107.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20550154065,PROGRAMA NACIONAL DE ALIMENTACION ESCOLAR QALI WARMA,ORDEN_DE_SERVICIO-1472-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47108,PAGADA,29/04/2022,4224.87,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47108.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20176360497,ZONA REGISTRAL N° V SEDE TRUJILLO,ORDEN_DE_SERVICIO-1473-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47109,PAGADA,29/03/2022,1585.55,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47109.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131372931,MINISTERIO DE AGRICULTURA Y RIEGO,ORDEN_DE_SERVICIO-1474-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47110,PAGADA,23/03/2022,9265.35,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47110.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131367938,MINISTERIO DE DEFENSA,ORDEN_DE_SERVICIO-1475-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47111,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,1510.66,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131057823,SUPERINTENDENCIA NACIONAL DE BIENES ESTATALES,ORDEN_DE_SERVICIO-1476-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47112,PAGADA,8/04/2022,10524.26,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47112.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20536902385,"SUPERINTENDENCIA DE TRANSPORTE TERRESTRE DE PERSONAS, CARGA Y MERCANCIAS",ORDEN_DE_SERVICIO-1477-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47113,PAGADA,12/04/2022,7763.42,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47113.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20446716035,INPE-DIRECCION REGIONAL NOR ORIENTE SAN MARTIN,ORDEN_DE_SERVICIO-1478-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47114,CONFORME C/PAGO RETRASADO,11/05/2022,3800.22,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47114.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20168999926,PRESIDENCIA DEL CONSEJO DE MINISTROS,ORDEN_DE_SERVICIO-1479-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47115,PAGADA,5/04/2022,27632.41,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47115.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131312955,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT,ORDEN_DE_SERVICIO-1480-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47116,PAGADA,30/03/2022,5522.34,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47116.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20420248645,ORGANISMO SUPERVISOR DE LA INVERSION EN INFRAESTRUCTURA DE TRANSPORTE DE USO PUBLICO,ORDEN_DE_SERVICIO-1481-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47117,PAGADA,7/04/2022,474.64,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47117.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20521286769,ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL,ORDEN_DE_SERVICIO-1482-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47118,CONFORME C/PAGO PENDIENTE,2/05/2022,15382.6,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47118.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20601765226,UNIDAD EJECUTORA 125 PROGRAMA NACIONAL DE INVERSIONES EN SALUD,ORDEN_DE_SERVICIO-1483-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47119,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,3945.32,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20100362598,SERVICIOS INTEGRADOS DE LIMPIEZA SA,ORDEN_DE_SERVICIO-1484-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47120,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,1198.07,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20565423372,ORGANISMO TECNICO DE LA ADMINISTRACION DE SERVICIOS DE SANEAMIENTO,ORDEN_DE_SERVICIO-1485-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47121,PAGADA,30/03/2022,786.01,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47121.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20601993181,"PROGRAMA NACIONAL ""PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS""",ORDEN_DE_SERVICIO-1486-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47122,PAGADA,22/03/2022,1710.84,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47122.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20178922581,FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICIA NACIONAL DEL PERU,ORDEN_DE_SERVICIO-1487-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47123,PAGADA,22/04/2022,80094.62,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47123.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20551322590,UNIDAD EJECUTORA 003 GESTION INTEGRAL DE LA CALIDAD AMBIENTAL,ORDEN_DE_SERVICIO-1488-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47124,PAGADA,1/04/2022,2342.89,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47124.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131370301,MINISTERIO PUBLICO,ORDEN_DE_SERVICIO-1489-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47125,ENTREGADA C/CONFORMIDAD RETRASADA,19/03/2022,27505.38,,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131377810,SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION,ORDEN_DE_SERVICIO-1490-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47126,PAGADA,12/04/2022,6345.09,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47126.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20100030595,BANCO DE LA NACION,ORDEN_DE_SERVICIO-1491-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47127,PAGADA,1/04/2022,6682.24,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47127.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131378549,JURADO NACIONAL DE ELECCIONES,ORDEN_DE_SERVICIO-1492-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47128,PAGADA,20/04/2022,1810.84,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47128.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
12/05/2022 15:58,20341841357,LATAM AIRLINES PERU S.A.,20131371617,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,ORDEN_DE_SERVICIO-1493-2022,https://www.catalogos.perucompras.gob.pe/ConsultaOrdenesPub/exportOrdenServicioBA?N_OrdenServicio=47129,CONFORME C/PAGO RETRASADO,27/04/2022,14194.84,https://saeusceprod01.blob.core.windows.net/contproveedor/Documentos/FormatoBoletos/Ordenes/47129.pdf,IM-CE-2020-15 EMISÓN DE BOLETOS AÉREOS
